Timestamp	FrequencyHz	RealZ	ImagZ	MagZ	AvgResistance_5to100Hz
2025-05-27 14:39:29	3975001.025000	1.953405	44.379313	44.422283	53.788023
2025-05-27 14:39:29	4000001.000000	1.969108	45.315862	45.358623	53.788023
2025-05-27 14:39:29	4025000.975000	1.983816	46.253738	46.296261	53.788023
2025-05-27 14:39:29	4050000.950000	1.997671	47.181515	47.223787	53.788023
2025-05-27 14:39:29	4075000.925000	2.020823	48.112130	48.154551	53.788023
2025-05-27 14:39:29	4100000.900000	2.023837	49.043478	49.085219	53.788023
2025-05-27 14:39:29	4125000.875000	2.048961	49.967964	50.009956	53.788023
2025-05-27 14:39:29	4150000.850000	2.070768	50.879999	50.922121	53.788023
2025-05-27 14:39:29	4175000.825000	2.084463	51.815513	51.857424	53.788023
2025-05-27 14:39:29	4200000.800000	2.099256	52.735341	52.777108	53.788023
2025-05-27 14:39:29	4225000.775000	2.125110	53.655955	53.698023	53.788023
2025-05-27 14:39:29	4250000.750000	2.147963	54.571449	54.613705	53.788023
2025-05-27 14:39:29	4275000.725000	2.163363	55.491068	55.533222	53.788023
2025-05-27 14:39:29	4300000.700000	2.182869	56.390781	56.433014	53.788023
2025-05-27 14:39:29	4325000.675000	2.215465	57.307500	57.350309	53.788023
2025-05-27 14:39:29	4350000.650000	2.234173	58.215793	58.258648	53.788023
2025-05-27 14:39:29	4375000.625000	2.260017	59.140592	59.183758	53.788023
2025-05-27 14:39:29	4400000.600000	2.275758	60.048064	60.091173	53.788023
2025-05-27 14:39:29	4425000.575000	2.294124	60.948639	60.991799	53.788023
2025-05-27 14:39:29	4450000.550000	2.321971	61.873576	61.917130	53.788023
2025-05-27 14:39:29	4475000.525000	2.346228	62.791697	62.835516	53.788023
2025-05-27 14:39:29	4500000.500000	2.370290	63.714342	63.758416	53.788023
2025-05-27 14:39:29	4525000.475000	2.397698	64.631137	64.675597	53.788023
2025-05-27 14:39:29	4550000.450000	2.409752	65.561732	65.606003	53.788023
2025-05-27 14:39:29	4575000.425000	2.453470	66.482396	66.527652	53.788023
2025-05-27 14:39:29	4600000.400000	2.476627	67.422811	67.468283	53.788023
2025-05-27 14:39:29	4625000.375000	2.504700	68.336696	68.382582	53.788023
2025-05-27 14:39:29	4650000.350000	2.541214	69.262115	69.308718	53.788023
2025-05-27 14:39:29	4675000.325000	2.561525	70.206763	70.253477	53.788023
2025-05-27 14:39:29	4700000.300000	2.598592	71.143736	71.191179	53.788023
2025-05-27 14:39:29	4725000.275000	2.627803	72.083697	72.131579	53.788023
2025-05-27 14:39:29	4750000.250000	2.651373	73.026154	73.074270	53.788023
2025-05-27 14:39:29	4775000.225000	2.692315	73.975977	74.024953	53.788023
2025-05-27 14:39:29	4800000.200000	2.717006	74.930810	74.980054	53.788023
2025-05-27 14:39:29	4825000.175000	2.748833	75.882656	75.932428	53.788023
2025-05-27 14:39:29	4850000.150000	2.781249	76.837575	76.887895	53.788023
2025-05-27 14:39:29	4875000.125000	2.830284	77.797241	77.848707	53.788023
2025-05-27 14:39:29	4900000.100000	2.850630	78.758996	78.810567	53.788023
2025-05-27 14:39:29	4925000.075000	2.879455	79.721951	79.773935	53.788023
2025-05-27 14:39:29	4950000.050000	2.913285	80.682483	80.735062	53.788023
2025-05-27 14:39:29	4975000.025000	2.959040	81.654049	81.707648	53.788023
2025-05-27 14:39:29	5000000.000000	2.997495	82.642016	82.696359	53.788023
2025-05-27 14:39:37	5.000000	53.771443	-0.028820	53.771450	53.771443
2025-05-27 14:39:37	25004.975000	52.751217	-0.126959	52.751370	53.771443
2025-05-27 14:39:37	50004.950000	54.891908	0.579343	54.894965	53.771443
2025-05-27 14:39:37	75004.925000	55.140448	0.045378	55.140467	53.771443
2025-05-27 14:39:37	100004.900000	54.624028	-0.219867	54.624471	53.771443
2025-05-27 14:39:37	125004.875000	54.298835	-0.459507	54.300779	53.771443
2025-05-27 14:39:37	150004.850000	53.919961	-0.479231	53.922090	53.771443
2025-05-27 14:39:37	175004.825000	53.589956	-0.338570	53.591025	53.771443
2025-05-27 14:39:37	200004.800000	53.337627	-0.109678	53.337740	53.771443
2025-05-27 14:39:37	225004.775000	53.177252	0.193775	53.177605	53.771443
2025-05-27 14:39:37	250004.750000	53.124017	0.495741	53.126330	53.771443
2025-05-27 14:39:37	275004.725000	53.127627	0.791344	53.133520	53.771443
2025-05-27 14:39:37	300004.700000	53.192547	1.056619	53.203040	53.771443
2025-05-27 14:39:37	325004.675000	53.274733	1.320201	53.291088	53.771443
2025-05-27 14:39:37	350004.650000	53.446726	1.496710	53.467678	53.771443
2025-05-27 14:39:37	375004.625000	53.593539	1.679919	53.619862	53.771443
2025-05-27 14:39:37	400004.600000	53.800805	1.791474	53.830623	53.771443
2025-05-27 14:39:37	425004.575000	53.966101	1.914107	54.000035	53.771443
2025-05-27 14:39:37	450004.550000	54.153686	1.957742	54.189062	53.771443
2025-05-27 14:39:37	475004.525000	54.372370	1.947001	54.407218	53.771443
2025-05-27 14:39:37	500004.500000	54.566154	1.927809	54.600198	53.771443
2025-05-27 14:39:37	525004.475000	54.730948	1.853590	54.762327	53.771443
2025-05-27 14:39:37	550004.450000	54.867520	1.768312	54.896007	53.771443
2025-05-27 14:39:37	575004.425000	55.016452	1.638739	55.040853	53.771443
2025-05-27 14:39:37	600004.400000	55.123145	1.499905	55.143547	53.771443
2025-05-27 14:39:37	625004.375000	55.182830	1.329510	55.198844	53.771443
2025-05-27 14:39:37	650004.350000	55.218511	1.178819	55.231093	53.771443
2025-05-27 14:39:37	675004.325000	55.224368	0.995613	55.233342	53.771443
2025-05-27 14:39:37	700004.300000	55.204541	0.793531	55.210244	53.771443
2025-05-27 14:39:37	725004.275000	55.151756	0.581008	55.154816	53.771443
2025-05-27 14:39:37	750004.250000	55.072070	0.366755	55.073292	53.771443
2025-05-27 14:39:37	775004.225000	54.942175	0.198755	54.942535	53.771443
2025-05-27 14:39:37	800004.200000	54.777494	0.020812	54.777497	53.771443
2025-05-27 14:39:37	825004.175000	54.583111	-0.139297	54.583288	53.771443
2025-05-27 14:39:37	850004.150000	54.370112	-0.282372	54.370845	53.771443
2025-05-27 14:39:37	875004.125000	54.129019	-0.392419	54.130441	53.771443
2025-05-27 14:39:37	900004.100000	53.867544	-0.481494	53.869695	53.771443
2025-05-27 14:39:37	925004.075000	53.598664	-0.540862	53.601393	53.771443
2025-05-27 14:39:37	950004.050000	53.316007	-0.581594	53.319179	53.771443
2025-05-27 14:39:37	975004.025000	53.020704	-0.599468	53.024093	53.771443
2025-05-27 14:39:37	1000004.000000	52.713519	-0.581796	52.716730	53.771443
2025-05-27 14:39:37	1025003.975000	52.415615	-0.524104	52.418236	53.771443
2025-05-27 14:39:37	1050003.950000	52.119543	-0.442476	52.121421	53.771443
2025-05-27 14:39:37	1075003.925000	51.815679	-0.353107	51.816883	53.771443
2025-05-27 14:39:37	1100003.900000	51.534049	-0.231949	51.534571	53.771443
2025-05-27 14:39:37	1125003.875000	51.259671	-0.088241	51.259747	53.771443
2025-05-27 14:39:37	1150003.850000	51.002781	0.075509	51.002837	53.771443
2025-05-27 14:39:37	1175003.825000	50.753354	0.259712	50.754018	53.771443
2025-05-27 14:39:37	1200003.800000	50.530695	0.451085	50.532709	53.771443
2025-05-27 14:39:37	1225003.775000	50.325414	0.666167	50.329823	53.771443
2025-05-27 14:39:37	1250003.750000	50.140506	0.890993	50.148422	53.771443
2025-05-27 14:39:37	1275003.725000	49.979172	1.107033	49.991431	53.771443
2025-05-27 14:39:37	1300003.700000	49.844535	1.321431	49.862048	53.771443
2025-05-27 14:39:37	1325003.675000	49.720710	1.551114	49.744899	53.771443
2025-05-27 14:39:37	1350003.650000	49.612870	1.776567	49.644668	53.771443
2025-05-27 14:39:37	1375003.625000	49.522542	1.992722	49.562618	53.771443
2025-05-27 14:39:37	1400003.600000	49.474403	2.200887	49.523333	53.771443
2025-05-27 14:39:37	1425003.575000	49.425457	2.401296	49.483755	53.771443
2025-05-27 14:39:37	1450003.550000	49.384274	2.581625	49.451706	53.771443
2025-05-27 14:39:37	1475003.525000	49.374521	2.744141	49.450720	53.771443
2025-05-27 14:39:37	1500003.500000	49.357274	2.886792	49.441623	53.771443
2025-05-27 14:39:37	1525003.475000	49.350033	3.006318	49.441518	53.771443
2025-05-27 14:39:37	1550003.450000	49.345185	3.129078	49.444296	53.771443
2025-05-27 14:39:37	1575003.425000	49.332280	3.210691	49.436650	53.771443
2025-05-27 14:39:37	1600003.400000	49.327979	3.258068	49.435459	53.771443
2025-05-27 14:39:37	1625003.375000	49.309924	3.308186	49.420772	53.771443
2025-05-27 14:39:37	1650003.350000	49.272658	3.336592	49.385501	53.771443
2025-05-27 14:39:37	1675003.325000	49.229886	3.352142	49.343881	53.771443
2025-05-27 14:39:37	1700003.300000	49.161544	3.347035	49.275349	53.771443
2025-05-27 14:39:37	1725003.275000	49.074570	3.343113	49.188310	53.771443
2025-05-27 14:39:37	1750003.250000	48.952166	3.322791	49.064809	53.771443
2025-05-27 14:39:37	1775003.225000	48.822813	3.311867	48.935013	53.771443
2025-05-27 14:39:37	1800003.200000	48.656170	3.301118	48.768025	53.771443
2025-05-27 14:39:37	1825003.175000	48.470384	3.303461	48.582826	53.771443
2025-05-27 14:39:37	1850003.150000	48.264157	3.317495	48.378039	53.771443
2025-05-27 14:39:37	1875003.125000	48.040044	3.359897	48.157395	53.771443
2025-05-27 14:39:37	1900003.100000	47.799232	3.426774	47.921909	53.771443
2025-05-27 14:39:37	1925003.075000	47.541550	3.519886	47.671675	53.771443
2025-05-27 14:39:37	1950003.050000	47.280612	3.656198	47.421768	53.771443
2025-05-27 14:39:37	1975003.025000	47.014418	3.829271	47.170105	53.771443
2025-05-27 14:39:37	2000003.000000	46.773566	4.044526	46.948106	53.771443
2025-05-27 14:39:37	2025002.975000	46.537520	4.292521	46.735067	53.771443
2025-05-27 14:39:37	2050002.950000	46.327816	4.606021	46.556224	53.771443
2025-05-27 14:39:37	2075002.925000	46.158416	4.942079	46.422231	53.771443
2025-05-27 14:39:37	2100002.900000	46.041097	5.330124	46.348601	53.771443
2025-05-27 14:39:37	2125002.875000	45.970331	5.754463	46.329097	53.771443
2025-05-27 14:39:37	2150002.850000	45.985677	6.203311	46.402194	53.771443
2025-05-27 14:39:37	2175002.825000	46.078110	6.688037	46.560950	53.771443
2025-05-27 14:39:37	2200002.800000	46.267834	7.175965	46.821009	53.771443
2025-05-27 14:39:37	2225002.775000	46.571638	7.672157	47.199358	53.771443
2025-05-27 14:39:37	2250002.750000	46.997156	8.150754	47.698716	53.771443
2025-05-27 14:39:37	2275002.725000	47.571190	8.603187	48.342869	53.771443
2025-05-27 14:39:37	2300002.700000	48.289544	8.999175	49.120925	53.771443
2025-05-27 14:39:37	2325002.675000	49.179928	9.305764	50.052598	53.771443
2025-05-27 14:39:37	2350002.650000	50.261661	9.488557	51.149460	53.771443
2025-05-27 14:39:37	2375002.625000	51.530930	9.501112	52.399502	53.771443
2025-05-27 14:39:37	2400002.600000	53.001938	9.255466	53.803988	53.771443
2025-05-27 14:39:37	2425002.575000	54.647091	8.715460	55.337725	53.771443
2025-05-27 14:39:37	2450002.550000	56.456152	7.766629	56.987872	53.771443
2025-05-27 14:39:37	2475002.525000	58.341000	6.313746	58.681646	53.771443
2025-05-27 14:39:37	2500002.500000	60.232998	4.250512	60.382787	53.771443
2025-05-27 14:39:37	2525002.475000	61.926144	1.473354	61.943669	53.771443
2025-05-27 14:39:37	2550002.450000	63.216991	-2.052453	63.250301	53.771443
2025-05-27 14:39:37	2575002.425000	63.817741	-6.318822	64.129803	53.771443
2025-05-27 14:39:37	2600002.400000	63.406530	-11.145105	64.378579	53.771443
2025-05-27 14:39:37	2625002.375000	61.730254	-16.207479	63.822462	53.771443
2025-05-27 14:39:37	2650002.350000	58.673224	-21.083847	62.346418	53.771443
2025-05-27 14:39:37	2675002.325000	54.321224	-25.230954	59.894878	53.771443
2025-05-27 14:39:37	2700002.300000	49.017712	-28.276568	56.588872	53.771443
2025-05-27 14:39:37	2725002.275000	43.182308	-30.005212	52.583500	53.771443
2025-05-27 14:39:37	2750002.250000	37.367160	-30.415277	48.180844	53.771443
2025-05-27 14:39:37	2775002.225000	31.823084	-29.689432	43.522075	53.771443
2025-05-27 14:39:37	2800002.200000	26.881645	-28.101043	38.888191	53.771443
2025-05-27 14:39:37	2825002.175000	22.586544	-25.920630	34.380678	53.771443
2025-05-27 14:39:37	2850002.150000	18.943738	-23.360958	30.076562	53.771443
2025-05-27 14:39:37	2875002.125000	15.929082	-20.635070	26.068022	53.771443
2025-05-27 14:39:37	2900002.100000	13.434679	-17.833836	22.327926	53.771443
2025-05-27 14:39:37	2925002.075000	11.405024	-15.066707	18.896566	53.771443
2025-05-27 14:39:37	2950002.050000	9.734126	-12.389264	15.755858	53.771443
2025-05-27 14:39:37	2975002.025000	8.373383	-9.772540	12.869191	53.771443
2025-05-27 14:39:37	3000002.000000	7.254514	-7.311318	10.299676	53.771443
2025-05-27 14:39:37	3025001.975000	6.355792	-4.936813	8.047871	53.771443
2025-05-27 14:39:37	3050001.950000	5.589190	-2.706103	6.209834	53.771443
2025-05-27 14:39:37	3075001.925000	4.993286	-0.585206	5.027461	53.771443
2025-05-27 14:39:37	3100001.900000	4.475329	1.448001	4.703752	53.771443
2025-05-27 14:39:37	3125001.875000	4.048137	3.365822	5.264615	53.771443
2025-05-27 14:39:37	3150001.850000	3.694756	5.204021	6.382245	53.771443
2025-05-27 14:39:37	3175001.825000	3.399605	6.961842	7.747552	53.771443
2025-05-27 14:39:37	3200001.800000	3.150500	8.643542	9.199808	53.771443
2025-05-27 14:39:37	3225001.775000	2.941570	10.256332	10.669826	53.771443
2025-05-27 14:39:37	3250001.750000	2.766308	11.804953	12.124743	53.771443
2025-05-27 14:39:37	3275001.725000	2.615604	13.305200	13.559857	53.771443
2025-05-27 14:39:37	3300001.700000	2.492043	14.754994	14.963961	53.771443
2025-05-27 14:39:37	3325001.675000	2.381188	16.149078	16.323688	53.771443
2025-05-27 14:39:37	3350001.650000	2.293233	17.505898	17.655464	53.771443
2025-05-27 14:39:37	3375001.625000	2.218187	18.825145	18.955380	53.771443
2025-05-27 14:39:37	3400001.600000	2.150334	20.110513	20.225150	53.771443
2025-05-27 14:39:37	3425001.575000	2.098391	21.356968	21.459807	53.771443
2025-05-27 14:39:37	3450001.550000	2.051115	22.582981	22.675937	53.771443
2025-05-27 14:39:37	3475001.525000	2.006750	23.777003	23.861536	53.771443
2025-05-27 14:39:37	3500001.500000	1.977736	24.947013	25.025285	53.771443
2025-05-27 14:39:37	3525001.475000	1.944890	26.101472	26.173831	53.771443
2025-05-27 14:39:37	3550001.450000	1.924913	27.220784	27.288759	53.771443
2025-05-27 14:39:37	3575001.425000	1.918256	28.332336	28.397201	53.771443
2025-05-27 14:39:37	3600001.400000	1.904238	29.421702	29.483261	53.771443
2025-05-27 14:39:37	3625001.375000	1.884995	30.488441	30.546657	53.771443
2025-05-27 14:39:37	3650001.350000	1.883248	31.544302	31.600469	53.771443
2025-05-27 14:39:37	3675001.325000	1.877330	32.593580	32.647601	53.771443
2025-05-27 14:39:37	3700001.300000	1.870333	33.622508	33.674488	53.771443
2025-05-27 14:39:37	3725001.275000	1.871648	34.642638	34.693161	53.771443
2025-05-27 14:39:37	3750001.250000	1.873381	35.649485	35.698674	53.771443
2025-05-27 14:39:37	3775001.225000	1.871682	36.654990	36.702745	53.771443
2025-05-27 14:39:37	3800001.200000	1.886301	37.646206	37.693434	53.771443
2025-05-27 14:39:37	3825001.175000	1.893841	38.626490	38.672889	53.771443
2025-05-27 14:39:37	3850001.150000	1.899126	39.606489	39.651995	53.771443
2025-05-27 14:39:37	3875001.125000	1.913559	40.571406	40.616507	53.771443
2025-05-27 14:39:37	3900001.100000	1.915221	41.535487	41.579619	53.771443
2025-05-27 14:39:37	3925001.075000	1.928775	42.483563	42.527324	53.771443
2025-05-27 14:39:37	3950001.050000	1.937325	43.434221	43.477406	53.771443
2025-05-27 14:39:37	3975001.025000	1.957341	44.379683	44.422826	53.771443
2025-05-27 14:39:37	4000001.000000	1.968314	45.317782	45.360508	53.771443
2025-05-27 14:39:37	4025000.975000	1.981706	46.256331	46.298762	53.771443
2025-05-27 14:39:37	4050000.950000	1.999379	47.198038	47.240367	53.771443
2025-05-27 14:39:37	4075000.925000	2.010502	48.113296	48.155284	53.771443
2025-05-27 14:39:37	4100000.900000	2.033470	49.049124	49.091257	53.771443
2025-05-27 14:39:37	4125000.875000	2.053871	49.966345	50.008539	53.771443
2025-05-27 14:39:37	4150000.850000	2.068350	50.888856	50.930872	53.771443
2025-05-27 14:39:37	4175000.825000	2.084978	51.814311	51.856243	53.771443
2025-05-27 14:39:37	4200000.800000	2.098490	52.736253	52.777988	53.771443
2025-05-27 14:39:37	4225000.775000	2.116944	53.645820	53.687572	53.771443
2025-05-27 14:39:37	4250000.750000	2.143037	54.561872	54.603942	53.771443
2025-05-27 14:39:37	4275000.725000	2.158513	55.475068	55.517046	53.771443
2025-05-27 14:39:37	4300000.700000	2.181071	56.388546	56.430711	53.771443
2025-05-27 14:39:37	4325000.675000	2.205230	57.304456	57.346872	53.771443
2025-05-27 14:39:37	4350000.650000	2.228955	58.214890	58.257546	53.771443
2025-05-27 14:39:37	4375000.625000	2.254734	59.138021	59.180988	53.771443
2025-05-27 14:39:37	4400000.600000	2.266713	60.059189	60.101948	53.771443
2025-05-27 14:39:37	4425000.575000	2.294628	60.961143	61.004314	53.771443
2025-05-27 14:39:37	4450000.550000	2.327313	61.880022	61.923771	53.771443
2025-05-27 14:39:37	4475000.525000	2.347078	62.791818	62.835668	53.771443
2025-05-27 14:39:37	4500000.500000	2.370533	63.722613	63.766691	53.771443
2025-05-27 14:39:37	4525000.475000	2.403211	64.645713	64.690367	53.771443
2025-05-27 14:39:37	4550000.450000	2.431168	65.557294	65.602358	53.771443
2025-05-27 14:39:37	4575000.425000	2.442597	66.476562	66.521422	53.771443
2025-05-27 14:39:37	4600000.400000	2.477211	67.408222	67.453725	53.771443
2025-05-27 14:39:37	4625000.375000	2.506666	68.342884	68.388838	53.771443
2025-05-27 14:39:37	4650000.350000	2.544904	69.265422	69.312158	53.771443
2025-05-27 14:39:37	4675000.325000	2.560929	70.200576	70.247272	53.771443
2025-05-27 14:39:37	4700000.300000	2.595518	71.151652	71.198977	53.771443
2025-05-27 14:39:37	4725000.275000	2.622244	72.098001	72.145671	53.771443
2025-05-27 14:39:37	4750000.250000	2.653913	73.035507	73.083709	53.771443
2025-05-27 14:39:37	4775000.225000	2.698276	73.970178	74.019376	53.771443
2025-05-27 14:39:37	4800000.200000	2.718350	74.913740	74.963044	53.771443
2025-05-27 14:39:37	4825000.175000	2.755209	75.876121	75.926128	53.771443
2025-05-27 14:39:37	4850000.150000	2.782986	76.829129	76.879517	53.771443
2025-05-27 14:39:37	4875000.125000	2.823121	77.791516	77.842726	53.771443
2025-05-27 14:39:37	4900000.100000	2.861456	78.751609	78.803578	53.771443
2025-05-27 14:39:37	4925000.075000	2.895413	79.725526	79.778085	53.771443
2025-05-27 14:39:37	4950000.050000	2.926255	80.677675	80.730726	53.771443
2025-05-27 14:39:37	4975000.025000	2.956210	81.645854	81.699355	53.771443
2025-05-27 14:39:37	5000000.000000	2.993240	82.641295	82.695484	53.771443
2025-05-27 14:39:46	5.000000	53.795250	-0.012198	53.795252	53.795250
2025-05-27 14:39:46	25004.975000	52.755042	-0.047331	52.755064	53.795250
2025-05-27 14:39:46	50004.950000	54.889667	0.577295	54.892703	53.795250
2025-05-27 14:39:46	75004.925000	55.137021	0.039717	55.137035	53.795250
2025-05-27 14:39:46	100004.900000	54.619817	-0.217611	54.620250	53.795250
2025-05-27 14:39:46	125004.875000	54.291099	-0.465739	54.293096	53.795250
2025-05-27 14:39:46	150004.850000	53.918968	-0.477483	53.921082	53.795250
2025-05-27 14:39:46	175004.825000	53.576859	-0.341735	53.577949	53.795250
2025-05-27 14:39:46	200004.800000	53.347887	-0.100794	53.347983	53.795250
2025-05-27 14:39:46	225004.775000	53.190216	0.197331	53.190582	53.795250
2025-05-27 14:39:46	250004.750000	53.124097	0.493669	53.126391	53.795250
2025-05-27 14:39:46	275004.725000	53.129697	0.788837	53.135553	53.795250
2025-05-27 14:39:46	300004.700000	53.179395	1.062767	53.190014	53.795250
2025-05-27 14:39:46	325004.675000	53.273413	1.312155	53.289570	53.795250
2025-05-27 14:39:46	350004.650000	53.449218	1.499530	53.470249	53.795250
2025-05-27 14:39:46	375004.625000	53.587003	1.677987	53.613268	53.795250
2025-05-27 14:39:46	400004.600000	53.796799	1.798214	53.826844	53.795250
2025-05-27 14:39:46	425004.575000	53.966011	1.911388	53.999850	53.795250
2025-05-27 14:39:46	450004.550000	54.155918	1.961634	54.191433	53.795250
2025-05-27 14:39:46	475004.525000	54.375874	1.947395	54.410734	53.795250
2025-05-27 14:39:46	500004.500000	54.571295	1.916009	54.604920	53.795250
2025-05-27 14:39:46	525004.475000	54.729101	1.853181	54.760467	53.795250
2025-05-27 14:39:46	550004.450000	54.878046	1.773981	54.906711	53.795250
2025-05-27 14:39:46	575004.425000	55.018700	1.647364	55.043357	53.795250
2025-05-27 14:39:46	600004.400000	55.121202	1.499286	55.141589	53.795250
2025-05-27 14:39:46	625004.375000	55.182196	1.331590	55.198259	53.795250
2025-05-27 14:39:46	650004.350000	55.217814	1.173949	55.230292	53.795250
2025-05-27 14:39:46	675004.325000	55.231710	0.992561	55.240628	53.795250
2025-05-27 14:39:46	700004.300000	55.204732	0.786034	55.210328	53.795250
2025-05-27 14:39:46	725004.275000	55.165116	0.587847	55.168248	53.795250
2025-05-27 14:39:46	750004.250000	55.075919	0.369604	55.077159	53.795250
2025-05-27 14:39:46	775004.225000	54.944773	0.188070	54.945095	53.795250
2025-05-27 14:39:46	800004.200000	54.774682	0.028149	54.774690	53.795250
2025-05-27 14:39:46	825004.175000	54.582293	-0.154834	54.582512	53.795250
2025-05-27 14:39:46	850004.150000	54.363230	-0.287463	54.363990	53.795250
2025-05-27 14:39:46	875004.125000	54.127315	-0.383824	54.128675	53.795250
2025-05-27 14:39:46	900004.100000	53.872056	-0.474778	53.874148	53.795250
2025-05-27 14:39:46	925004.075000	53.605214	-0.533059	53.607865	53.795250
2025-05-27 14:39:46	950004.050000	53.310522	-0.582719	53.313707	53.795250
2025-05-27 14:39:46	975004.025000	53.010591	-0.590696	53.013882	53.795250
2025-05-27 14:39:46	1000004.000000	52.714282	-0.571063	52.717375	53.795250
2025-05-27 14:39:46	1025003.975000	52.414809	-0.530060	52.417489	53.795250
2025-05-27 14:39:46	1050003.950000	52.111819	-0.448271	52.113747	53.795250
2025-05-27 14:39:46	1075003.925000	51.817588	-0.350828	51.818775	53.795250
2025-05-27 14:39:46	1100003.900000	51.536074	-0.231114	51.536592	53.795250
2025-05-27 14:39:46	1125003.875000	51.262271	-0.081634	51.262336	53.795250
2025-05-27 14:39:46	1150003.850000	51.006128	0.079540	51.006190	53.795250
2025-05-27 14:39:46	1175003.825000	50.760275	0.262743	50.760955	53.795250
2025-05-27 14:39:46	1200003.800000	50.536465	0.448107	50.538452	53.795250
2025-05-27 14:39:46	1225003.775000	50.331068	0.665804	50.335472	53.795250
2025-05-27 14:39:46	1250003.750000	50.147306	0.888995	50.155186	53.795250
2025-05-27 14:39:46	1275003.725000	49.979490	1.099152	49.991575	53.795250
2025-05-27 14:39:46	1300003.700000	49.835048	1.326685	49.852704	53.795250
2025-05-27 14:39:46	1325003.675000	49.712116	1.550309	49.736284	53.795250
2025-05-27 14:39:46	1350003.650000	49.613497	1.779175	49.645388	53.795250
2025-05-27 14:39:46	1375003.625000	49.528724	1.987913	49.568602	53.795250
2025-05-27 14:39:46	1400003.600000	49.460637	2.200309	49.509555	53.795250
2025-05-27 14:39:46	1425003.575000	49.425037	2.400206	49.483283	53.795250
2025-05-27 14:39:46	1450003.550000	49.388960	2.574162	49.455997	53.795250
2025-05-27 14:39:46	1475003.525000	49.374031	2.743431	49.450190	53.795250
2025-05-27 14:39:46	1500003.500000	49.358056	2.883536	49.442214	53.795250
2025-05-27 14:39:46	1525003.475000	49.355583	3.011703	49.447385	53.795250
2025-05-27 14:39:46	1550003.450000	49.343308	3.122961	49.442036	53.795250
2025-05-27 14:39:46	1575003.425000	49.333184	3.211636	49.437614	53.795250
2025-05-27 14:39:46	1600003.400000	49.332143	3.262217	49.439887	53.795250
2025-05-27 14:39:46	1625003.375000	49.303048	3.305017	49.413699	53.795250
2025-05-27 14:39:46	1650003.350000	49.280407	3.324407	49.392410	53.795250
2025-05-27 14:39:46	1675003.325000	49.225588	3.341461	49.338868	53.795250
2025-05-27 14:39:46	1700003.300000	49.163293	3.347041	49.277095	53.795250
2025-05-27 14:39:46	1725003.275000	49.069821	3.338208	49.183239	53.795250
2025-05-27 14:39:46	1750003.250000	48.955192	3.324669	49.067955	53.795250
2025-05-27 14:39:46	1775003.225000	48.822727	3.304268	48.934413	53.795250
2025-05-27 14:39:46	1800003.200000	48.657304	3.292946	48.768604	53.795250
2025-05-27 14:39:46	1825003.175000	48.481233	3.300171	48.593427	53.795250
2025-05-27 14:39:46	1850003.150000	48.267820	3.325225	48.382223	53.795250
2025-05-27 14:39:46	1875003.125000	48.034670	3.356204	48.151777	53.795250
2025-05-27 14:39:46	1900003.100000	47.797147	3.424604	47.919674	53.795250
2025-05-27 14:39:46	1925003.075000	47.538835	3.515287	47.668628	53.795250
2025-05-27 14:39:46	1950003.050000	47.280714	3.656884	47.421923	53.795250
2025-05-27 14:39:46	1975003.025000	47.019491	3.825842	47.174883	53.795250
2025-05-27 14:39:46	2000003.000000	46.763755	4.037604	46.937736	53.795250
2025-05-27 14:39:46	2025002.975000	46.537743	4.302266	46.736185	53.795250
2025-05-27 14:39:46	2050002.950000	46.330080	4.603000	46.558178	53.795250
2025-05-27 14:39:46	2075002.925000	46.157307	4.943766	46.421308	53.795250
2025-05-27 14:39:46	2100002.900000	46.036855	5.328918	46.344249	53.795250
2025-05-27 14:39:46	2125002.875000	45.965909	5.752363	46.324448	53.795250
2025-05-27 14:39:46	2150002.850000	45.985912	6.198442	46.401776	53.795250
2025-05-27 14:39:46	2175002.825000	46.077275	6.677651	46.558633	53.795250
2025-05-27 14:39:46	2200002.800000	46.272141	7.174933	46.825107	53.795250
2025-05-27 14:39:46	2225002.775000	46.562851	7.673774	47.190952	53.795250
2025-05-27 14:39:46	2250002.750000	46.999961	8.151028	47.701526	53.795250
2025-05-27 14:39:46	2275002.725000	47.569606	8.600328	48.340802	53.795250
2025-05-27 14:39:46	2300002.700000	48.290557	8.997206	49.121559	53.795250
2025-05-27 14:39:46	2325002.675000	49.185033	9.311590	50.058697	53.795250
2025-05-27 14:39:46	2350002.650000	50.270301	9.489216	51.158072	53.795250
2025-05-27 14:39:46	2375002.625000	51.537302	9.494547	52.404579	53.795250
2025-05-27 14:39:46	2400002.600000	53.004746	9.250795	53.805951	53.795250
2025-05-27 14:39:46	2425002.575000	54.650593	8.715570	55.341200	53.795250
2025-05-27 14:39:46	2450002.550000	56.449263	7.760665	56.980235	53.795250
2025-05-27 14:39:46	2475002.525000	58.347533	6.315623	58.688344	53.795250
2025-05-27 14:39:46	2500002.500000	60.223636	4.244042	60.372993	53.795250
2025-05-27 14:39:46	2525002.475000	61.924308	1.468320	61.941714	53.795250
2025-05-27 14:39:46	2550002.450000	63.212905	-2.064161	63.246597	53.795250
2025-05-27 14:39:46	2575002.425000	63.820150	-6.325214	64.132830	53.795250
2025-05-27 14:39:46	2600002.400000	63.411620	-11.146097	64.383763	53.795250
2025-05-27 14:39:46	2625002.375000	61.735017	-16.218212	63.829795	53.795250
